날짜,종가,대비,시가,고가,저가,거래량,거래대금,상장시가총액
2006.6.23,559.37,-4.86,561.21,561.32,554.41,340332,1014401,59913623
2006.6.22,564.23,-2.08,575.82,577.4,564.01,456607,1357204,60363061
2006.6.21,566.31,1.53,567.22,569.96,561.63,337908,986957,60567154
2006.6.20,564.78,-13.33,575.48,576.59,564.07,328135,1010333,60356329
2006.6.19,578.11,-8.97,586.67,586.94,577.25,284892,943442,61692294
2006.6.16,587.08,11.4,588.52,590.44,585.78,406043,1282571,62555668
2006.6.15,575.68,-1.67,586.13,588.57,575.05,360579,1140486,61291641
2006.6.14,577.35,8.71,564.71,577.79,563.6,335373,1002936,61387732
2006.6.13,568.64,-17.02,573.84,574.55,568.21,361167,1035678,60431430
2006.6.12,585.66,6.95,576.09,585.73,573.42,348312,969984,62180712
2006.6.9,578.71,19.3,568.41,579.62,568.41,393130,1204333,61355648
2006.6.8,559.41,-3.5,557.11,567.02,551.03,427290,1332179,59002480
2006.6.7,562.91,-35.8,584.12,584.12,557.45,462311,1390440,59307988
2006.6.5,598.71,-14.13,614.9,616.38,598.64,394373,1104520,63031715
2006.6.2,612.84,0.04,622.03,623.6,603.6,451756,1296575,64495393
2006.6.1,612.8,-17.7,627.98,631.83,612.21,430760,1331962,64444915
2006.5.30,630.5,-7.77,641.33,641.75,627.38,450826,1458180,66315869
2006.5.29,638.27,4.36,640.98,643.99,637.85,435722,1516494,67067694
2006.5.26,633.91,13.71,631.12,636.01,630.68,420679,1350288,66605359
2006.5.25,620.2,-16.78,642.38,643.59,620.17,446964,1423973,65202253
2006.5.24,636.98,-3.36,638.3,643.51,627.92,544972,1720394,67031323
2006.5.23,640.34,-3.36,640.84,641.12,631.64,508774,1786069,67444056
2006.5.22,643.7,-14.86,663.55,665.1,643.7,524142,1631853,67733317
2006.5.19,658.56,7.66,648.05,659.5,645.67,491192,1695557,69545717
2006.5.18,650.9,-20.34,655.86,655.86,645.02,517891,1857251,68746254
2006.5.17,671.24,9.1,665.11,671.33,664.68,457530,1717595,71022859
2006.5.16,662.14,-13.16,679.28,681.21,660.07,472471,1645301,70047872
2006.5.15,675.3,-10.71,679.76,680.34,673.42,449746,1458712,71453139
2006.5.12,686.01,-3.96,682.74,686.58,678.8,436930,1583409,72574034
2006.5.11,689.97,6.6,683.19,690.04,682.68,430535,1557392,72990067
2006.5.10,683.37,-2.75,686.65,688.06,681.83,437711,1545347,72300671
2006.5.9,686.12,-5.77,692.99,694.18,684.48,495941,1708184,72541568
2006.5.8,691.89,2,696.3,696.93,691.06,551616,1949524,73139531
2006.5.4,689.89,0,690.67,692.15,685.38,435879,1626851,72847013
2006.5.3,689.89,2.05,692.16,695.58,689.18,455444,1677121,72859179
2006.5.2,687.84,2.4,685.89,689.65,684.24,440703,1560766,72615772
2006.4.28,685.44,-7.93,693.57,693.79,682.47,490662,1615733,72343682
2006.4.27,693.37,0.15,697.93,698.92,691.5,508880,1747269,73013233
2006.4.26,693.22,4.01,690.15,693.55,687.68,532548,1919171,72953495
2006.4.25,689.21,-6.49,696.22,700.28,688.4,540809,1938707,72493233
2006.4.24,695.7,-5.79,702.18,702.18,695.09,554421,1927092,73199991
2006.4.21,701.49,7.37,699.23,703.95,699.23,574809,2125774,73800205
2006.4.20,694.12,-7.73,704.73,705.45,692.88,635823,2129379,73024809
2006.4.19,701.85,-0.99,712.07,713.58,701.62,706776,2438601,74189714
2006.4.18,702.84,-0.12,701.42,704.68,698.18,730279,2200352,74292156
2006.4.17,702.96,-1.61,709.2,709.91,701.87,655127,2141259,74211122
2006.4.14,704.57,7.18,701.12,704.79,700.73,639426,2135611,74349162
2006.4.13,697.39,6.79,692.97,697.74,692.97,596572,2002441,73535870
2006.4.12,690.6,-1.36,688.41,692.66,686.5,623870,1986674,72738932
2006.4.11,691.96,-3.44,697.12,697.58,686.58,649503,2036062,72928447
2006.4.10,695.4,1.05,691.45,697.66,690.82,591404,1936206,73161224
2006.4.7,694.35,0.58,695.76,696.46,691.2,603445,1985595,73034529
2006.4.6,693.77,5.39,694.86,695.73,691.82,662606,2012892,72966906
2006.4.5,688.38,8.03,687.6,693.28,686.79,667893,2212800,72368066
2006.4.4,680.35,3.07,680.51,682.01,673.72,601809,1993866,71473922
2006.4.3,677.28,12.07,670.96,677.84,670.88,628822,1866272,71095444
2006.3.31,665.21,12.16,655.01,665.78,655.01,602173,1921139,69828525
2006.3.30,653.05,13,646.69,653.55,646.37,596988,1797114,68546182
2006.3.29,640.05,2.64,634.64,641.7,632.1,567879,1540327,67184897
2006.3.28,637.41,-7.46,643.96,644.58,637.22,564642,1554858,66893765
2006.3.27,644.87,0.3,645.67,648.33,644.86,505785,1521864,67669229
2006.3.24,644.57,-0.68,643.79,648.71,635.2,562611,1739335,67570776
2006.3.23,645.25,-0.22,651.99,654.82,639.79,581380,1788093,67505748
2006.3.22,645.47,-12.52,655.49,655.49,644.82,546352,1718166,67529545
2006.3.21,657.99,2.08,658.57,660.62,657.24,531695,1816054,68802707
2006.3.20,655.91,3.02,653.23,657.1,653.23,528187,1500057,68463603
2006.3.17,652.89,-2.84,654.22,655.63,649.44,533282,1513916,68144720
2006.3.16,655.73,-7.9,664.59,666.65,654.46,614866,1699560,68425071
2006.3.15,663.63,-3.43,672.01,673.15,663.62,586373,1925793,69205465
2006.3.14,667.06,-5.26,673.48,673.92,663.93,568608,1894268,69548703
2006.3.13,672.32,3.66,675.14,676.67,671.98,631385,2088154,70074386
2006.3.10,668.66,3.09,665.1,669.63,661.82,705693,2216518,69685475
2006.3.9,665.57,8.49,660.46,667.81,660.46,790763,2456068,69285808
2006.3.8,657.08,-1.4,655.04,664.1,650.88,661471,2298598,68364168
2006.3.7,658.48,-11.08,666.84,667.04,658.41,715546,2189637,68492007
2006.3.6,669.56,4.51,664.91,670.1,663.01,592858,1892780,69514706
2006.3.3,665.05,-14.14,679.07,681.12,662.82,756938,2214328,69040509
2006.3.2,679.19,-3.17,684.98,685.91,679.19,649973,2106517,70390272
2006.2.28,682.36,0.03,686.82,686.9,679.1,717547,2312620,70710993
2006.2.27,682.33,9.39,677.06,682.41,676.65,646128,2289748,70729999
2006.2.24,672.94,4.48,669.89,674.38,667.57,667962,2273615,69713219
2006.2.23,668.46,7.61,667.31,669.61,667.14,648746,2468199,69217437
2006.2.22,660.85,-0.4,661.06,665.66,654.94,625043,2151120,68401584
2006.2.21,661.25,4.59,660.17,663.33,657.44,649374,2162296,68437933
2006.2.20,656.66,6.91,650.67,657.71,648.48,562284,2140814,67977410
2006.2.17,649.75,4.7,651.51,652.86,645.87,622198,2297641,67258405
2006.2.16,645.05,5.13,642.27,645.1,636.23,543296,1960056,66773786
2006.2.15,639.92,-13.43,664.02,664.88,639.78,648228,2377839,66219328
2006.2.14,653.35,0.14,650.19,653.66,644.55,613908,2188936,67615435
2006.2.13,653.21,-2.4,660.2,664.43,652.76,645972,2218072,67585728
2006.2.10,655.61,5.86,651.56,656.2,646.92,683671,1962697,67823092
2006.2.9,649.75,6.26,654.94,655.96,644.19,692945,2029086,67190500
2006.2.8,643.49,-6.58,650.47,661.41,643.38,731116,2145889,66540697
2006.2.7,650.07,5.14,646.11,653.79,645.05,690460,2181520,67185764
2006.2.6,644.93,3.73,633.51,644.98,624.44,597650,1839077,66644614
2006.2.3,641.2,-23.24,649.72,652.85,638.2,591780,2008930,66206671
2006.2.2,664.44,3.25,674.88,676.95,649.64,641011,2494015,68491444
2006.2.1,661.19,-29.05,684.44,686.26,647.48,731363,2668607,68269272
2006.1.31,690.24,12.55,683.36,694.11,681.7,597130,2112809,71053052
2006.1.27,677.69,24.17,665.68,677.95,664.66,617812,2037908,69732581
2006.1.26,653.52,11.55,647.46,653.52,634.14,573108,1831466,67180898
2006.1.25,641.97,23.79,624.09,654.78,624.09,750766,2602648,65977854
2006.1.24,618.18,16.85,603.46,618.18,571.82,798016,2528843,63466772
2006.1.23,601.33,-63.98,650.24,650.24,596.73,745638,2196988,61714226
2006.1.20,665.31,-40.26,706,711.23,662.56,853657,2811951,68245681
2006.1.19,705.57,-2.51,707.96,714.84,694.5,730214,2490028,72235748
2006.1.18,708.08,-31.02,736.19,736.33,679.73,842809,3123570,72474702
2006.1.17,739.1,-15.87,758.23,760.73,738.25,759144,3048348,75617711
2006.1.16,754.97,8.63,752.19,756.38,749.58,649146,2737134,76929681
2006.1.13,746.34,4.27,739.64,746.78,737.96,635067,2570698,75973027
2006.1.12,742.07,-2.1,745.38,749.27,741.66,687036,3043136,75453371
2006.1.11,744.17,-0.54,747.08,747.66,734.21,671156,2845514,75640936
2006.1.10,744.71,-9.17,758.4,759.55,741.06,770385,3329874,75571410
2006.1.9,753.88,6.78,755.49,759.57,751.1,775571,3312774,76487568
2006.1.6,747.1,10.44,740.15,748.16,740.09,761010,3204075,75741689
2006.1.5,736.66,-3.82,745.88,746.63,726.58,781441,2966515,74459342
2006.1.4,740.48,5.33,742.84,749.76,740.48,911278,3741435,74803711
2006.1.3,735.15,8.08,735.31,737.42,724.07,788501,3301987,74260128
2006.1.2,727.07,25.28,710.16,727.11,707.85,626380,2277663,73417895
2005.12.29,701.79,10.53,694.7,701.8,694.7,663617,2437176,70897735
2005.12.28,691.26,3.03,686.07,692.87,685.43,595119,1960759,69356185
2005.12.27,688.23,-10.37,699.84,700.62,688.22,797108,2846070,69241007
2005.12.26,698.6,7.37,693.82,701.16,693.82,711052,2319286,69952804
2005.12.23,691.23,-3.02,693.09,693.46,671.79,794787,2695617,69279278
2005.12.22,694.25,-28.33,728.75,730.73,692.71,842996,2991606,69308945
2005.12.21,722.58,3.84,722.77,726.35,721.73,816451,2976964,72109688
2005.12.20,718.74,-4.63,720.39,728.23,718.35,814499,3215149,71672124
2005.12.19,723.37,6.99,710.12,724.14,710.12,764065,2693990,71989424
2005.12.16,716.38,-25.22,719.64,721.13,705.52,845480,2693528,71241445
2005.12.15,741.6,-1.81,748.2,749.13,739.3,866949,3027766,73652107
2005.12.14,743.41,4.42,746.11,747.93,741.12,748928,2948473,73861097
2005.12.13,738.99,5.57,737.92,739.47,730.29,748333,2871259,73396345
2005.12.12,733.42,7.28,729.28,735.75,729.28,779229,2760114,72800964
2005.12.9,726.14,0.29,724.42,736.06,724.31,842467,3200032,71958016
2005.12.8,725.85,-3.59,724.93,732.02,714.44,878352,2913078,71878182
2005.12.7,729.44,-18.52,752.38,753.02,726.92,971234,3407671,72195019
2005.12.6,747.96,0.5,750.71,752.82,740.71,1004359,3399565,73996028
2005.12.5,747.46,13.59,740.12,747.5,739.64,812415,3095226,73616822
2005.12.2,733.87,6.44,739.38,740.89,733.74,939413,3446055,72261245
2005.12.1,727.43,15.04,716.44,727.54,716.44,798910,3173680,71408088
2005.11.30,712.39,15.34,698.27,712.39,698.27,768210,2977102,69909792
2005.11.29,697.05,-7.42,702.5,707.23,691.64,727480,2835752,68383184
2005.11.28,704.47,4.25,707.83,710.21,703.56,756479,2946946,68757099
2005.11.25,700.22,9.35,696.16,700.29,691.75,724936,2737053,68201892
2005.11.24,690.87,8.6,688.3,694.31,687.92,778871,3043425,67206094
2005.11.23,682.27,14.56,673.29,682.74,673.29,836496,2908066,66335543
2005.11.22,667.71,1.67,670.08,671.36,660.32,714318,2524513,64880533
2005.11.21,666.04,4.62,666.47,671.53,662.6,735562,2644818,64603783
2005.11.18,661.42,7.92,661.04,662.54,657.63,728272,2541612,64146387
2005.11.17,653.5,5.37,650.96,656.54,650.7,685131,2363033,63205927
2005.11.16,648.13,4.28,644.34,649.24,644.34,655224,2198272,62672391
2005.11.15,643.85,1.24,644.85,645.47,637.12,706967,2340673,62215027
2005.11.14,642.61,2.21,643.82,647.06,642.61,754446,2486672,61967910
2005.11.11,640.4,3.67,641.31,642.25,638.45,814952,2755114,61780819
2005.11.10,636.73,8.01,630.28,636.76,630.27,671106,2492903,61098078
2005.11.9,628.72,4.97,625.18,629.16,624.42,684867,2427839,60338833
2005.11.8,623.75,1.16,625.36,625.68,622.1,675817,2291791,60107345
2005.11.7,622.59,5.16,623.1,624.06,619.11,622557,2145443,59963320
2005.11.4,617.43,7.06,614.96,617.53,613.5,653184,2076164,59473483
2005.11.3,610.37,3.57,612.84,613.89,609.84,651978,2289608,58755893
2005.11.2,606.8,11.98,596.94,606.82,596.94,691528,2317379,58400825
2005.11.1,594.82,7.36,589.78,596.12,589.78,643685,2007910,57255786
2005.10.31,587.46,6.54,587.44,589.28,585.13,572478,1801071,56535916
2005.10.28,580.92,-7.37,582.95,583.49,578.92,602087,1914569,55822295
2005.10.27,588.29,-6.29,594.65,597.42,587.83,638062,2008801,56446821
2005.10.26,594.58,0.79,596.85,597.48,590.41,694062,2073100,57006048
2005.10.25,593.79,1.61,601.19,602.98,591.98,660522,2213830,56898094
2005.10.24,592.18,7.76,588.15,596.42,588.15,610777,1968123,56627172
2005.10.21,584.42,9.81,568.18,584.48,566.79,686372,2075156,55871865
2005.10.20,574.61,1.42,579.39,583.22,574.38,698695,2203967,54884830
2005.10.19,573.19,-18.58,589.74,589.98,569.99,721897,2169260,54734492
2005.10.18,591.77,4.19,590.02,594.01,589.88,728832,2337752,56473604
2005.10.17,587.58,-12.46,602.51,604.82,586.19,672684,2522719,55846941
2005.10.14,600.04,-6.08,607.92,609.81,596.06,683074,2341068,56987886
2005.10.13,606.12,-0.2,605.38,607.21,596.72,645835,2136843,57465736
2005.10.12,606.32,-3.26,614.21,615.65,603.85,809211,2599374,57581656
2005.10.11,609.58,5.73,605.96,609.6,603.43,751898,2437190,57882780
2005.10.10,603.85,13.37,594.84,603.96,594.84,645070,2321415,57115619
2005.10.7,590.48,1.96,588.43,593.39,587.09,584759,2102714,55854699
2005.10.6,588.52,-3.62,589.69,593.11,583.9,572341,2283442,55666288
2005.10.5,592.14,3.93,590.89,594.95,587.61,506766,2236015,56005738
2005.10.4,588.21,16.26,576.68,588.24,576.68,535131,2050783,55504987
2005.9.30,571.95,3.87,572.82,573.76,568.82,519084,1744252,53966576
2005.9.29,568.08,5.83,567.3,568.14,564.68,530860,1678956,53534112
2005.9.28,562.25,7.62,559.08,563.24,558.32,578346,2067641,53005516
2005.9.27,554.63,4.23,552.91,555.17,551.14,520020,1591958,52300338
2005.9.26,550.4,6.74,547.75,550.59,547.75,492501,1431184,51886474
2005.9.23,543.66,-3.35,550.95,552.1,543.66,518187,1528742,51240047
2005.9.22,547.01,4.33,542.03,548.42,542.03,545244,1631470,51537147
2005.9.21,542.68,-0.91,542.57,543.48,540.46,501890,1484211,51112977
2005.9.20,543.59,6.99,543.38,544.4,540.87,438354,1391649,51187636
2005.9.16,536.6,10.15,528.37,536.71,528.37,446105,1283836,50511523
2005.9.15,526.45,-3.19,528.66,532.37,522.68,489854,1363821,49546115
2005.9.14,529.64,1.62,527.37,529.8,526.8,467897,1237827,49796804
2005.9.13,528.02,-4.09,533.89,534.57,527.86,501046,1399361,49643234
2005.9.12,532.11,0.05,536.53,536.76,532.11,506888,1350023,50004432
2005.9.9,532.06,2.76,530.96,532.11,527.77,552651,1339925,49976356
2005.9.8,529.3,-1.23,535.42,535.81,527.45,583859,1581613,49704496
2005.9.7,530.53,6.13,530.19,531.8,529.05,561946,1507598,49800615
2005.9.6,524.4,1.61,524.64,526.37,524.33,584262,1538306,49227690
2005.9.5,522.79,5.71,521.05,523.77,519.64,530186,1476928,49071337
2005.9.2,517.08,4.63,513.86,517.23,513.86,502150,1351082,48534643
2005.9.1,512.45,8.5,508.1,513.47,508.1,542375,1459862,48053189
2005.8.31,503.95,5.99,494.49,503.97,494.27,462034,1228402,47250994
2005.8.30,497.96,5.3,497.36,500.37,493,469817,1388287,46634101
2005.8.29,492.66,-19.51,507.08,507.22,492.05,522260,1325804,46133837
2005.8.26,512.17,-5.46,517.97,521.44,511.22,542732,1542060,47957413
2005.8.25,517.63,-0.67,516.88,520.38,514.72,495516,1391967,48393837
2005.8.24,518.3,-3.08,522.69,522.91,517.64,500600,1418396,48381226
2005.8.23,521.38,3.04,520.49,523.62,520.12,568879,1689591,48685925
2005.8.22,518.34,9.13,510.92,518.37,510.92,531367,1284821,48339875
2005.8.19,509.21,4.15,503.64,510.05,501.27,529016,1387969,47462248
2005.8.18,505.06,-8.21,515.75,517.12,504.3,609052,1515791,47032973
2005.8.17,513.27,-4.35,514.72,515.37,510.03,542404,1399526,47759089
2005.8.16,517.62,-8.02,527.19,527.57,516.81,539519,1466405,48132253
2005.8.12,525.64,0.9,528.55,529.09,525.15,599171,1674596,48878587
2005.8.11,524.74,3.98,521.62,524.89,518.69,588002,1519455,48791101
2005.8.10,520.76,5.22,519.01,524.32,518.98,674566,1892728,48410092
2005.8.9,515.54,8.16,506.05,516.28,506.05,659096,1792433,47912693
2005.8.8,507.38,-4.61,506.32,512.41,505.52,583127,1498628,47150492
2005.8.5,511.99,-12.64,518.86,519.65,508.24,626342,1845279,47564756
2005.8.4,524.63,-7.92,535.33,536.09,519.52,734966,2328435,48630856
2005.8.3,532.55,-9.23,544.7,545.13,532.46,790197,2381564,49355824
2005.8.2,541.78,-3.05,547.43,548.2,541.41,820786,2469435,50202029
2005.8.1,544.83,-1.85,548.73,549.5,543.53,609407,1910739,50338151
2005.7.29,546.68,-0.99,552.96,553.83,545.56,813012,2967000,50506087
2005.7.28,547.67,9.07,545.07,549.08,543.96,872578,2713056,49946421
2005.7.27,538.6,6.06,537.28,540.01,535.12,697491,2317665,49127109
2005.7.26,532.54,3.59,530.33,532.63,528.84,686442,2220777,48488054
2005.7.25,528.95,7.44,523.72,529.89,523.72,647219,1971762,47960846
2005.7.22,521.51,0.9,517.98,521.88,512.28,727524,1998216,47327981
2005.7.21,520.61,-1.07,525.07,528.93,517.73,833846,2104179,47247221
2005.7.20,521.68,-8.95,534.72,535.13,515.16,936987,2349677,47322628
2005.7.19,530.63,3.45,528.43,530.63,528.43,757624,2037332,48112278
2005.7.18,527.18,2.55,527.68,528.4,525.97,644905,1905986,47721891
2005.7.15,524.63,0.26,527.49,528.87,524.53,686177,1678443,47446573
2005.7.14,524.37,2.5,524.31,525.85,523.61,648932,1664756,47295378
2005.7.13,521.87,-1.83,525.84,526.62,520.93,635129,1561817,47067433
2005.7.12,523.7,-2.4,530.75,531.15,522.99,668488,1740751,47215533
2005.7.11,526.1,7.44,525.08,526.57,523.1,701750,1746411,47350130
2005.7.8,518.66,-1.19,521.33,522.82,516.06,706673,1829995,46648609
2005.7.7,519.85,3.44,514.84,521.22,514.65,648611,1835776,46722640
2005.7.6,516.41,2.88,517.9,518.51,514.62,674685,1723470,46395549
2005.7.5,513.53,1.03,515.55,516.71,511.55,714287,1932240,46125538
2005.7.4,512.5,4.99,510.85,512.62,510.46,654908,1581593,46040138
2005.7.1,507.51,4.3,502.83,507.75,502.83,633840,1583491,45586216
2005.6.30,503.21,5.58,499.12,503.21,499.12,602894,1866116,45161846
2005.6.29,497.63,4.79,497.3,498.82,496.33,682808,1948873,44657784
2005.6.28,492.84,1.51,492.48,494.83,491.62,685211,1677263,44220893
2005.6.27,491.33,-2.65,493.21,493.48,489.99,542734,1391984,44052052
2005.6.24,493.98,-0.94,491.19,494.26,490.43,654338,1585090,44296625
2005.6.23,494.92,5.19,491.27,495.7,491.27,714805,1899442,44106777
2005.6.22,489.73,4.61,485.91,489.85,484.39,650048,1895978,43625463
2005.6.21,485.12,-4.08,489.56,491.84,483.16,690980,1690119,43191207
2005.6.20,489.2,-1.83,494.53,494.88,488.71,607254,1806751,43546962
2005.6.17,491.03,0.81,493.35,494.81,490.18,644740,1807974,43705686
2005.6.16,490.22,3.76,489.41,492.1,488.17,562422,1712743,43632447
2005.6.15,486.46,6.99,479.88,486.46,479.88,629807,1980923,43232043
2005.6.14,479.47,-7.15,487.45,489.13,478.69,662756,2086415,42598607
2005.6.13,486.62,0.04,488.44,489.65,486.04,605314,1734468,43194273
2005.6.10,486.58,-1.52,491.18,492.12,484.31,634059,2131825,43175543
2005.6.9,488.1,3.21,486.06,493.93,486.06,775768,2875151,43119143
2005.6.8,484.89,2.23,483.88,488.08,483.39,755133,2674921,42822804
2005.6.7,482.66,2.01,482.04,483.09,478.81,618009,1985620,42555006
2005.6.3,480.65,5.58,478.4,480.69,477.68,559812,1949189,42371682
2005.6.2,475.07,6.26,474.28,476.13,473.81,571589,1887772,41856984
2005.6.1,468.81,-2.67,470.33,473.58,468.29,598621,1991327,41291609
2005.5.31,471.48,3.23,470.33,471.54,467.76,626990,1860474,41474537
2005.5.30,468.25,5.03,466.09,468.34,465.46,563030,1657754,41190558
2005.5.27,463.22,7.03,460.46,463.66,459.41,630038,1868525,40682953
2005.5.26,456.19,3.02,453.6,456.93,453.6,593880,1880621,40022063
2005.5.25,453.17,1.23,454.15,458.34,451.55,644389,1749708,39753281
2005.5.24,451.94,1.72,452.29,453.43,450.28,637738,1882145,39680904
2005.5.23,450.22,4.36,448.35,450.45,445.68,613016,1374482,39536863
2005.5.20,445.86,0.25,448.31,449.9,444.77,639533,1517700,39148908
2005.5.19,445.61,9.06,442.17,445.61,441.64,624895,1437924,39099302
2005.5.18,436.55,2.03,437.91,438.84,435.54,628302,1271550,38337937
2005.5.17,434.52,-0.5,438.9,440.39,433.83,674688,1416573,38163433
2005.5.16,435.02,3.25,434.68,436.69,434.28,532507,1238861,38177486
2005.5.13,431.77,3.5,426.19,431.87,425.52,548157,1231425,37892076
2005.5.12,428.27,2.68,427.81,429.54,426.61,580084,1109962,37564984
2005.5.11,425.59,-5.17,428.71,429.12,425.37,530126,1005658,37376210
2005.5.10,430.76,1.15,432.78,433.68,430.36,515182,1057003,37834308
2005.5.9,429.61,-3.68,434.78,435.71,428.72,532457,1052080,37718555
2005.5.6,433.29,3.88,431.62,434.19,431.03,545024,1097738,37986004
2005.5.4,429.41,6.11,425.36,429.43,425.36,529727,1016643,37645029
2005.5.3,423.3,-3.31,427.91,430.17,423.29,495718,922363,37005304
2005.5.2,426.61,2.21,426.88,429.23,426.2,499273,796255,37292117
2005.4.29,424.4,-6.77,425.69,427.68,420.12,497599,797699,37099897
2005.4.28,431.17,-5.48,439.77,440.49,430.78,495932,870198,37655474
2005.4.27,436.65,-5.34,439.31,439.71,434.99,517843,864426,38128074
2005.4.26,441.99,-1.91,447.1,447.34,441.94,518650,1052719,38590477
2005.4.25,443.9,1.27,440.7,445.37,439.46,452183,826715,38714119
2005.4.22,442.63,2.8,448.56,449.57,442.63,518772,994717,38584201
2005.4.21,439.83,-2.37,437.12,440.42,433.33,439118,966039,38320212
2005.4.20,442.2,4.47,442.02,447.15,440.45,481986,1108099,38473922
2005.4.19,437.73,8,432.83,437.85,432.83,433769,930785,38073725
2005.4.18,429.73,-19.35,441.85,441.88,426.15,435733,930275,37375690
2005.4.15,449.08,-6.47,452.77,453.33,446.75,373575,846181,39042974
2005.4.14,455.55,-5.35,458.12,458.61,454.18,380231,871163,39609263
2005.4.13,460.9,0.03,463.48,464.45,460.55,462517,1152335,40222654
2005.4.12,460.87,-2,462.86,464.85,460.82,370168,894169,40214142
2005.4.11,462.87,-1.03,463.63,463.74,461.21,371413,946915,40387385
2005.4.8,463.9,0.82,467.12,467.58,463.85,469265,1107538,40478005
2005.4.7,463.08,-0.52,465.64,466.69,461.82,396015,923752,40315094
2005.4.6,463.6,1.72,463.89,465.55,461.98,349803,925502,40388091
2005.4.4,461.88,-0.35,463.41,464.87,461.66,292391,899807,40206526
2005.4.1,462.23,7.2,453.35,462.3,453.35,337090,1125795,40235450
2005.3.31,455.03,-0.02,461.04,461.46,453.52,342470,1106664,39605077
2005.3.30,455.05,1.81,452.81,455.1,450.06,321565,938352,39584053
2005.3.29,453.24,-6.57,460.86,461.25,451.74,366528,1193509,39430297
2005.3.28,459.81,3.66,460.43,464.38,458.47,400023,1106823,40000999
2005.3.25,456.15,6.8,451.31,456.15,449.61,366697,1108812,39657615
2005.3.24,449.35,-3.56,457.52,458.62,444.21,372010,1200736,39072317
2005.3.23,452.91,-7.77,459.04,461.84,452.26,395577,1204130,39384852
2005.3.22,460.68,-2.74,462.93,467.04,460.27,436290,1401806,40070585
2005.3.21,463.42,-2.06,466.15,467.47,462.17,391153,1163373,40278597
2005.3.18,465.48,-6.26,471.06,474.39,464.74,410219,1224344,40461373
2005.3.17,471.74,-11.92,479.43,482.49,471.69,474617,1418377,40984593
2005.3.16,483.66,1.64,480.8,485.53,472.04,465872,1299017,42023659
2005.3.15,482.02,-11.97,497.92,498.47,481.69,463777,1369896,41867943
2005.3.14,493.99,3.25,492.44,495.44,492.05,374307,1183614,42902009
2005.3.11,490.74,8.07,483.67,490.87,483.67,454256,1332527,42596688
2005.3.10,482.67,0.69,478.82,484.59,478.82,401213,1132306,41794454
2005.3.9,481.98,0,478.17,483.38,472.4,405585,1145359,41680422
2005.3.8,481.98,-13.34,497.14,498.54,476.42,464364,1317509,41653369
2005.3.7,495.32,-6.58,506.8,507.5,490.88,478829,1407389,42775466
2005.3.4,501.9,3.33,499.45,503.23,497.61,470619,1453537,43120930
2005.3.3,498.57,0.02,498.57,500.24,490.54,480933,1380323,42872887
2005.3.2,498.55,0.17,501.88,502.93,494.13,474609,1439062,42874051
2005.2.28,498.38,3.51,500.75,501.28,495.55,471040,1514661,42817374
2005.2.25,494.87,-2.74,502.07,504.95,492.34,532840,1752591,42501527
2005.2.24,497.61,7.33,493.47,502.95,493.47,546925,1813722,42722651
2005.2.23,490.28,-4.55,485.61,492.84,485.08,557993,1589522,42087398
2005.2.22,494.83,-13.78,508.54,511.38,492.87,569606,1725545,42490483
2005.2.21,508.61,-2.05,513.76,516.51,503.88,569026,1651114,43657721
2005.2.18,510.66,-4.38,510.98,515.85,509.32,621058,2023761,43813665
2005.2.17,515.04,1.79,515.94,519.2,513.55,628529,2074286,44166899
2005.2.16,513.25,5.16,514.27,514.99,501.86,651146,2233039,43997580
2005.2.15,508.09,4.85,510.02,510.71,506.1,645205,2144649,43584107
2005.2.14,503.24,16.36,495.66,504.85,495.66,607510,1955246,43146912
2005.2.11,486.88,5.48,480.37,487.41,479.87,528645,1590154,41747003
2005.2.7,481.4,15.89,470.94,481.83,470.94,458869,1317457,41288133
2005.2.4,465.51,3.73,461.86,468.16,461.86,478755,1355662,39932346
2005.2.3,461.78,-4.26,466,468.93,461.77,555167,1485528,39236001
2005.2.2,466.04,-6.7,475.11,475.65,464.18,536101,1562716,39662570
2005.2.1,472.74,-0.21,477.46,478.28,470.77,552615,1653253,40219264
2005.1.31,472.95,4.42,468.27,475.34,468.27,571870,1719967,39864141
2005.1.28,468.53,2.08,466.5,471.18,464.56,586788,1789763,39491246
2005.1.27,466.45,-2.04,470.92,473.23,459.99,663741,2026837,39278751
2005.1.26,468.49,1.2,474.28,477.01,461.03,730329,2279424,39443173
2005.1.25,467.29,-5.46,476.94,477.34,463.9,691510,1931117,39258985
2005.1.24,472.75,12.13,466.2,474.53,466.2,603671,1756332,39471790
2005.1.21,460.62,9.99,450.2,460.77,450.2,607820,1587986,38453429
2005.1.20,450.63,-4.96,456.28,457.89,443.95,709356,1847210,37427108
2005.1.19,455.59,6.57,453.73,456.94,450.86,626991,1779608,37821733
2005.1.18,449.02,2.98,452.01,452.28,444.57,577902,1619134,37155554
2005.1.17,446.04,17.64,436.17,446.06,436.17,539683,1597525,36861121
2005.1.14,428.4,5.34,422.55,429.02,422.5,505868,1232331,35399286
2005.1.13,423.06,8.43,417.26,423.06,417.26,452466,1193026,34952880
2005.1.12,414.63,-1.93,417.49,419.57,413.68,444726,1180877,34268114
2005.1.11,416.56,-2.15,421.69,422.24,412.88,460767,1312633,34418950
2005.1.10,418.71,10.54,413.18,418.97,413.18,433906,1367268,34586541
2005.1.7,408.17,4.02,407.58,409.12,402.7,438496,1387125,33675481
