date,lastvalue,difference,diffrate,startvalue,highvalue,lowvalue,volume
5.Feb.19,"7,402.08",54.54,0.74,"7,356.34","7,408.68","7,355.36","2,284,960,000"
6.Feb.19,"7,375.28",-26.80,-0.36,"7,400.44","7,410.77","7,346.72","2,179,400,000"
7.Feb.19,"7,288.35",-86.93,-1.18,"7,316.50","7,336.74","7,235.05","2,310,700,000"
8.Feb.19,"7,298.20",9.85,0.14,"7,232.30","7,299.44","7,225.14","2,102,520,000"
11.Feb.19,"7,307.90",9.70,0.13,"7,327.37","7,343.56","7,290.03","1,908,490,000"
12.Feb.19,"7,414.62",106.72,1.46,"7,358.85","7,419.43","7,349.80","2,140,130,000"
13.Feb.19,"7,420.38",5.76,0.08,"7,437.46","7,461.66","7,413.84","2,103,840,000"
14.Feb.19,"7,426.95",6.57,0.09,"7,390.25","7,454.42","7,375.71","2,117,500,000"
15.Feb.19,"7,472.41",45.46,0.61,"7,468.57","7,477.28","7,440.26","2,263,640,000"
19.Feb.19,"7,486.77",14.36,0.19,"7,450.75","7,507.79","7,450.27","2,124,140,000"
20.Feb.19,"7,489.07",2.30,0.03,"7,490.31","7,513.70","7,455.25","2,202,670,000"
21.Feb.19,"7,459.71",-29.36,-0.39,"7,475.41","7,485.75","7,430.89","2,144,680,000"
22.Feb.19,"7,527.54",67.83,0.91,"7,481.63","7,527.54","7,479.01","2,428,560,000"
25.Feb.19,"7,554.46",26.92,0.36,"7,585.30","7,602.69","7,551.61","2,399,410,000"
26.Feb.19,"7,549.30",-5.16,-0.07,"7,535.29","7,573.22","7,524.31","2,305,760,000"
27.Feb.19,"7,554.51",5.21,0.07,"7,526.42","7,562.29","7,485.39","2,430,790,000"
28.Feb.19,"7,532.53",-21.98,-0.29,"7,533.31","7,561.90","7,516.48","2,676,790,000"
1.Mar.19,"7,595.35",62.82,0.83,"7,587.45","7,603.04","7,540.75","2,490,920,000"
4.Mar.19,"7,577.57",-17.78,-0.23,"7,636.62","7,643.66","7,501.56","2,582,090,000"
5.Mar.19,"7,576.36",-1.21,-0.02,"7,582.29","7,598.66","7,543.54","2,166,670,000"
6.Mar.19,"7,505.92",-70.44,-0.93,"7,575.38","7,579.02","7,499.87","2,256,550,000"
7.Mar.19,"7,421.46",-84.46,-1.13,"7,483.79","7,489.08","7,397.19","2,462,690,000"
8.Mar.19,"7,408.14",-13.32,-0.18,"7,334.35","7,411.52","7,332.92","2,260,950,000"
11.Mar.19,"7,558.06",149.92,2.02,"7,442.56","7,558.23","7,442.40","2,248,460,000"
12.Mar.19,"7,591.03",32.97,0.44,"7,571.85","7,611.13","7,560.46","2,171,620,000"
13.Mar.19,"7,643.41",52.38,0.69,"7,621.38","7,677.07","7,619.46","2,379,260,000"
14.Mar.19,"7,630.91",-12.50,-0.16,"7,644.79","7,653.10","7,627.02","2,198,900,000"
15.Mar.19,"7,688.53",57.62,0.76,"7,658.41","7,714.96","7,652.04","3,451,860,000"
18.Mar.19,"7,714.48",25.95,0.34,"7,696.38","7,737.67","7,677.74","2,302,140,000"
19.Mar.19,"7,723.95",9.47,0.12,"7,747.40","7,767.89","7,699.15","2,457,920,000"
20.Mar.19,"7,728.97",5.02,0.06,"7,721.95","7,779.24","7,674.04","2,464,230,000"
21.Mar.19,"7,838.96",109.99,1.42,"7,705.43","7,850.11","7,705.43","2,502,810,000"
22.Mar.19,"7,642.67",-196.29,-2.50,"7,800.25","7,817.83","7,642.57","2,504,740,000"
25.Mar.19,"7,637.54",-5.13,-0.07,"7,618.98","7,662.38","7,579.29","2,162,490,000"
26.Mar.19,"7,691.52",53.98,0.71,"7,700.00","7,738.17","7,649.21","2,080,350,000"
27.Mar.19,"7,643.38",-48.14,-0.63,"7,702.05","7,712.84","7,582.09","2,244,070,000"
28.Mar.19,"7,669.17",25.79,0.34,"7,660.07","7,689.16","7,619.82","1,922,150,000"
29.Mar.19,"7,729.32",60.15,0.78,"7,726.71","7,733.62","7,688.51","2,311,790,000"
1.Apr.19,"7,828.91",99.59,1.29,"7,800.24","7,831.45","7,777.09","2,230,050,000"
2.Apr.19,"7,848.69",19.78,0.25,"7,824.61","7,854.92","7,811.28","2,123,250,000"
3.Apr.19,"7,895.55",46.86,0.60,"7,891.18","7,938.26","7,870.90","2,509,630,000"
4.Apr.19,"7,891.78",-3.77,-0.05,"7,894.26","7,917.65","7,844.96","2,152,640,000"
5.Apr.19,"7,938.69",46.91,0.59,"7,914.51","7,940.45","7,909.14","2,157,050,000"
8.Apr.19,"7,953.88",15.19,0.19,"7,924.89","7,955.90","7,891.85","2,075,550,000"
9.Apr.19,"7,909.28",-44.60,-0.56,"7,924.77","7,945.55","7,897.61","2,078,800,000"
10.Apr.19,"7,964.24",54.96,0.69,"7,922.73","7,965.33","7,916.90","2,012,290,000"
11.Apr.19,"7,947.36",-16.88,-0.21,"7,975.20","7,975.20","7,933.41","1,969,480,000"
12.Apr.19,"7,984.16",36.80,0.46,"7,984.15","7,992.09","7,952.61","1,968,900,000"
15.Apr.19,"7,976.01",-8.15,-0.10,"7,987.16","7,993.33","7,933.57","1,827,710,000"
16.Apr.19,"8,000.23",24.22,0.30,"8,000.57","8,017.56","7,978.81","2,102,740,000"
17.Apr.19,"7,996.08",-4.15,-0.05,"8,044.97","8,052.40","7,973.38","2,317,330,000"
18.Apr.19,"7,998.06",1.98,0.02,"7,998.45","8,002.31","7,950.97","2,124,630,000"
22.Apr.19,"8,015.27",17.21,0.22,"7,969.37","8,017.15","7,965.90","1,790,990,000"
23.Apr.19,"8,120.82",105.55,1.32,"8,026.75","8,128.87","8,023.81","2,099,410,000"
24.Apr.19,"8,102.01",-18.81,-0.23,"8,122.88","8,139.55","8,101.70","2,043,310,000"
25.Apr.19,"8,118.68",16.67,0.21,"8,150.85","8,151.84","8,075.41","2,073,370,000"
26.Apr.19,"8,146.40",27.72,0.34,"8,100.28","8,146.42","8,060.89","1,982,560,000"
29.Apr.19,"8,161.85",15.45,0.19,"8,147.65","8,176.08","8,136.41","1,781,860,000"
30.Apr.19,"8,095.39",-66.46,-0.81,"8,104.91","8,124.61","8,050.55","2,131,850,000"
1.May.19,"8,049.64",-45.75,-0.57,"8,132.93","8,146.00","8,048.23","2,273,540,000"
2.May.19,"8,036.77",-12.87,-0.16,"8,046.48","8,094.06","7,976.77","2,211,530,000"
3.May.19,"8,164.00",127.23,1.58,"8,092.88","8,164.71","8,084.80","2,081,080,000"
6.May.19,"8,123.29",-40.71,-0.50,"7,981.85","8,135.54","7,981.85","1,979,650,000"
7.May.19,"7,963.76",-159.53,-1.96,"8,043.52","8,070.97","7,899.02","2,397,600,000"
8.May.19,"7,943.32",-20.44,-0.26,"7,946.24","8,004.49","7,923.35","2,214,680,000"
9.May.19,"7,910.59",-32.73,-0.41,"7,853.21","7,929.78","7,796.16","2,549,500,000"
10.May.19,"7,916.94",6.35,0.08,"7,881.31","7,949.34","7,759.34","2,421,470,000"
13.May.19,"7,647.02",-269.92,-3.41,"7,720.07","7,760.83","7,627.22","2,484,820,000"
14.May.19,"7,734.49",87.47,1.14,"7,689.66","7,776.20","7,665.30","2,103,140,000"
15.May.19,"7,822.15",87.66,1.13,"7,682.80","7,838.72","7,682.24","2,014,080,000"
16.May.19,"7,898.05",75.90,0.97,"7,832.58","7,946.23","7,826.67","2,168,720,000"
17.May.19,"7,816.28",-81.77,-1.04,"7,829.03","7,918.71","7,810.35","2,176,380,000"
20.May.19,"7,702.38",-113.90,-1.46,"7,714.06","7,747.27","7,678.35","2,130,700,000"
21.May.19,"7,785.72",83.34,1.08,"7,765.57","7,804.44","7,752.92","2,000,130,000"
22.May.19,"7,750.84",-34.88,-0.45,"7,749.80","7,786.33","7,738.35","1,884,660,000"
23.May.19,"7,628.28",-122.56,-1.58,"7,660.72","7,665.15","7,585.32","2,270,530,000"
24.May.19,"7,637.01",8.73,0.11,"7,675.57","7,694.15","7,631.25","1,685,230,000"
28.May.19,"7,607.35",-29.66,-0.39,"7,655.66","7,693.74","7,603.76","2,378,470,000"
29.May.19,"7,547.31",-60.04,-0.79,"7,553.02","7,581.11","7,503.94","2,282,120,000"
30.May.19,"7,567.72",20.41,0.27,"7,565.46","7,595.90","7,527.66","1,875,180,000"
31.May.19,"7,453.15",-114.57,-1.51,"7,470.95","7,506.86","7,448.23","2,239,420,000"
3.Jun.19,"7,333.02",-120.13,-1.61,"7,441.21","7,457.66","7,292.22","2,580,670,000"
4.Jun.19,"7,527.12",194.10,2.65,"7,413.94","7,529.50","7,385.02","2,374,130,000"
5.Jun.19,"7,575.48",48.36,0.64,"7,585.68","7,589.47","7,498.17","2,139,290,000"
6.Jun.19,"7,615.55",40.07,0.53,"7,582.24","7,634.12","7,546.22","2,093,470,000"
7.Jun.19,"7,742.10",126.55,1.66,"7,652.97","7,767.02","7,647.91","2,074,120,000"
10.Jun.19,"7,823.17",81.07,1.05,"7,798.87","7,895.44","7,795.76","2,042,340,000"
11.Jun.19,"7,822.57",-0.60,-0.01,"7,901.04","7,909.99","7,798.63","2,121,150,000"
12.Jun.19,"7,792.72",-29.85,-0.38,"7,803.13","7,819.16","7,773.97","1,978,930,000"
13.Jun.19,"7,837.13",44.41,0.57,"7,822.56","7,848.36","7,813.60","1,848,360,000"
14.Jun.19,"7,796.66",-40.47,-0.52,"7,807.19","7,819.21","7,778.12","1,808,370,000"
17.Jun.19,"7,845.02",48.36,0.62,"7,819.43","7,865.98","7,812.61","1,950,550,000"
18.Jun.19,"7,953.88",108.86,1.39,"7,920.98","8,005.21","7,911.67","2,250,550,000"
19.Jun.19,"7,987.32",33.44,0.42,"7,970.26","7,998.59","7,930.38","2,027,520,000"
20.Jun.19,"8,051.34",64.02,0.80,"8,087.45","8,088.88","7,996.87","2,108,250,000"
21.Jun.19,"8,031.71",-19.63,-0.24,"8,028.69","8,073.02","8,011.20","2,909,540,000"
24.Jun.19,"8,005.70",-26.01,-0.32,"8,040.58","8,047.56","8,004.63","2,073,470,000"
25.Jun.19,"7,884.72",-120.98,-1.51,"8,005.27","8,007.31","7,879.15","2,132,550,000"
26.Jun.19,"7,909.97",25.25,0.32,"7,933.92","7,974.28","7,903.07","2,122,730,000"
27.Jun.19,"7,967.76",57.79,0.73,"7,939.36","7,976.58","7,935.47","2,083,920,000"
28.Jun.19,"8,006.24",38.48,0.48,"7,988.76","8,010.15","7,961.46","4,101,490,000"
1.Jul.19,"8,091.16",84.92,1.06,"8,145.85","8,150.45","8,059.29","2,219,030,000"
2.Jul.19,"8,109.09",17.93,0.22,"8,086.65","8,109.37","8,063.11","1,956,590,000"
3.Jul.19,"8,170.23",61.14,0.75,"8,129.57","8,170.23","8,122.34","1,548,240,000"
5.Jul.19,"8,161.79",-8.44,-0.10,"8,123.28","8,171.97","8,093.66","1,690,700,000"
8.Jul.19,"8,098.38",-63.41,-0.78,"8,112.91","8,161.79","8,078.39","1,957,160,000"
9.Jul.19,"8,141.73",43.35,0.54,"8,061.41","8,146.98","8,061.32","1,871,430,000"
10.Jul.19,"8,202.53",60.80,0.75,"8,183.19","8,228.60","8,160.56","2,066,640,000"
11.Jul.19,"8,196.04",-6.49,-0.08,"8,219.28","8,226.18","8,171.63","1,970,690,000"
12.Jul.19,"8,244.14",48.10,0.59,"8,209.20","8,245.66","8,201.52","1,835,960,000"
15.Jul.19,"8,258.19",14.05,0.17,"8,263.18","8,264.78","8,236.27","1,790,770,000"
16.Jul.19,"8,222.80",-35.39,-0.43,"8,251.66","8,259.75","8,204.23","1,947,010,000"
17.Jul.19,"8,185.21",-37.59,-0.46,"8,224.00","8,230.67","8,184.66","1,887,120,000"
18.Jul.19,"8,207.24",22.03,0.27,"8,151.76","8,215.58","8,135.12","2,063,790,000"
19.Jul.19,"8,146.49",-60.75,-0.74,"8,241.34","8,245.78","8,144.63","1,893,050,000"
22.Jul.19,"8,204.14",57.65,0.71,"8,171.99","8,218.42","8,171.54","1,860,440,000"
23.Jul.19,"8,251.40",47.26,0.58,"8,242.50","8,251.83","8,193.89","1,845,050,000"
24.Jul.19,"8,321.50",70.10,0.85,"8,227.36","8,321.81","8,226.50","1,953,670,000"
25.Jul.19,"8,238.54",-82.96,-1.00,"8,294.68","8,295.95","8,233.40","2,058,090,000"
26.Jul.19,"8,330.21",91.67,1.11,"8,294.30","8,339.64","8,291.12","1,975,110,000"
29.Jul.19,"8,293.33",-36.88,-0.44,"8,325.10","8,325.28","8,247.37","1,882,980,000"
30.Jul.19,"8,273.61",-19.72,-0.24,"8,231.77","8,295.46","8,228.02","1,893,610,000"
31.Jul.19,"8,175.42",-98.19,-1.19,"8,290.80","8,299.83","8,110.02","2,679,230,000"
1.Aug.19,"8,111.12",-64.30,-0.79,"8,190.56","8,311.04","8,080.52","2,815,420,000"
2.Aug.19,"8,004.07",-107.05,-1.32,"8,056.42","8,068.80","7,953.67","2,262,550,000"
5.Aug.19,"7,726.04",-278.03,-3.47,"7,823.33","7,836.45","7,662.90","2,661,780,000"
6.Aug.19,"7,833.27",107.23,1.39,"7,804.51","7,845.01","7,739.57","2,217,620,000"
7.Aug.19,"7,862.83",29.56,0.38,"7,747.27","7,881.38","7,702.42","2,470,170,000"
8.Aug.19,"8,039.16",176.33,2.24,"7,921.59","8,041.12","7,896.15","2,442,950,000"
9.Aug.19,"7,959.14",-80.02,-1.00,"7,997.19","8,020.56","7,910.35","2,221,180,000"
12.Aug.19,"7,863.41",-95.73,-1.20,"7,907.49","7,924.99","7,833.79","2,068,920,000"
13.Aug.19,"8,016.36",152.95,1.95,"7,852.37","8,065.24","7,851.58","2,353,570,000"
14.Aug.19,"7,773.94",-242.42,-3.02,"7,877.33","7,900.28","7,762.87","2,543,670,000"
15.Aug.19,"7,766.62",-7.32,-0.09,"7,790.20","7,805.93","7,716.55","2,190,810,000"
16.Aug.19,"7,895.99",129.37,1.67,"7,828.35","7,907.52","7,828.35","2,018,710,000"
19.Aug.19,"8,002.81",106.82,1.35,"8,006.18","8,026.75","7,895.99","1,946,440,000"
20.Aug.19,"7,948.56",-54.25,-0.68,"7,989.36","8,010.58","7,948.09","1,750,730,000"
21.Aug.19,"8,020.21",71.65,0.90,"8,017.07","8,036.94","7,998.50","1,721,410,000"
22.Aug.19,"7,991.39",-28.82,-0.36,"8,038.79","8,048.58","7,937.12","1,780,760,000"
23.Aug.19,"7,751.77",-239.62,-3.00,"7,943.65","8,005.34","7,730.77","2,214,370,000"
26.Aug.19,"7,853.74",101.97,1.32,"7,829.58","7,856.04","7,789.05","1,691,990,000"
27.Aug.19,"7,826.95",-26.79,-0.34,"7,908.78","7,916.83","7,795.18","1,914,930,000"
28.Aug.19,"7,856.88",29.93,0.38,"7,798.35","7,866.87","7,766.67","1,663,450,000"
29.Aug.19,"7,973.39",116.51,1.48,"7,945.78","7,992.29","7,925.83","1,703,760,000"
30.Aug.19,"7,962.88",-10.51,-0.13,"8,015.16","8,017.91","7,914.74","1,668,110,000"
3.Sep.19,"7,874.16",-88.72,-1.11,"7,906.44","7,940.37","7,847.32","1,938,780,000"
4.Sep.19,"7,976.88",102.72,1.30,"7,949.81","7,981.41","7,928.94","1,893,740,000"
5.Sep.19,"8,116.83",139.95,1.75,"8,061.29","8,134.42","8,061.29","2,108,700,000"
6.Sep.19,"8,103.07",-13.76,-0.17,"8,125.58","8,134.39","8,098.52","1,878,730,000"
9.Sep.19,"8,087.44",-15.63,-0.19,"8,130.91","8,131.66","8,052.34","2,186,660,000"
10.Sep.19,"8,084.16",-3.28,-0.04,"8,049.98","8,086.53","8,001.68","2,366,080,000"
11.Sep.19,"8,169.68",85.52,1.06,"8,091.68","8,169.68","8,081.56","2,322,610,000"
12.Sep.19,"8,194.47",24.79,0.30,"8,206.58","8,243.80","8,176.73","2,228,100,000"
13.Sep.19,"8,176.71",-17.76,-0.22,"8,190.57","8,210.20","8,165.47","1,984,570,000"
16.Sep.19,"8,153.54",-23.17,-0.28,"8,121.64","8,165.33","8,121.25","1,876,540,000"
17.Sep.19,"8,186.02",32.48,0.40,"8,148.65","8,188.23","8,139.82","1,857,350,000"
18.Sep.19,"8,177.39",-8.63,-0.11,"8,174.62","8,179.87","8,086.22","2,045,590,000"
19.Sep.19,"8,182.88",5.49,0.07,"8,193.59","8,237.43","8,174.32","1,818,430,000"
20.Sep.19,"8,117.67",-65.21,-0.80,"8,184.88","8,202.82","8,086.16","3,363,230,000"
23.Sep.19,"8,112.46",-5.21,-0.06,"8,106.49","8,135.81","8,085.34","1,781,750,000"
24.Sep.19,"7,993.63",-118.83,-1.46,"8,147.23","8,158.83","7,969.65","2,310,940,000"
25.Sep.19,"8,077.38",83.75,1.05,"7,990.66","8,095.00","7,935.57","2,022,080,000"
26.Sep.19,"8,030.66",-46.72,-0.58,"8,070.12","8,072.11","7,991.02","1,886,310,000"
27.Sep.19,"7,939.63",-91.03,-1.13,"8,047.11","8,051.83","7,890.28","2,041,250,000"
30.Sep.19,"7,999.34",59.71,0.75,"7,964.09","8,012.16","7,949.63","1,809,050,000"
1.Oct.19,"7,908.68",-90.66,-1.13,"8,026.83","8,062.50","7,906.29","2,250,500,000"
2.Oct.19,"7,785.25",-123.43,-1.56,"7,851.13","7,852.70","7,744.96","2,503,630,000"
3.Oct.19,"7,872.26",87.01,1.12,"7,787.02","7,872.26","7,700.00","2,157,220,000"
4.Oct.19,"7,982.47",110.21,1.40,"7,908.44","7,986.62","7,899.39","1,748,000,000"
7.Oct.19,"7,956.29",-26.18,-0.33,"7,956.41","8,013.31","7,942.08","1,759,580,000"
8.Oct.19,"7,823.78",-132.51,-1.67,"7,898.27","7,921.88","7,823.73","1,943,700,000"
9.Oct.19,"7,903.74",79.96,1.02,"7,895.96","7,930.92","7,873.52","1,563,500,000"
10.Oct.19,"7,950.78",47.04,0.60,"7,904.56","7,982.84","7,899.81","1,793,470,000"
11.Oct.19,"8,057.04",106.26,1.34,"8,047.34","8,115.80","8,046.80","2,184,790,000"
14.Oct.19,"8,048.65",-8.39,-0.10,"8,044.35","8,069.85","8,036.41","1,423,700,000"
15.Oct.19,"8,148.71",100.06,1.24,"8,074.85","8,166.18","8,071.81","1,841,660,000"
16.Oct.19,"8,124.18",-24.53,-0.30,"8,119.81","8,146.15","8,103.38","1,900,010,000"
17.Oct.19,"8,156.85",32.67,0.40,"8,176.91","8,183.64","8,131.25","1,864,020,000"
18.Oct.19,"8,089.54",-67.31,-0.83,"8,149.85","8,157.36","8,045.37","2,020,020,000"
21.Oct.19,"8,162.99",73.45,0.91,"8,137.42","8,164.14","8,117.26","1,756,640,000"
22.Oct.19,"8,104.30",-58.69,-0.72,"8,188.12","8,194.62","8,101.98","1,850,870,000"
23.Oct.19,"8,119.79",15.49,0.19,"8,090.24","8,122.88","8,078.35","1,822,180,000"
24.Oct.19,"8,185.80",66.01,0.81,"8,180.04","8,187.84","8,137.66","1,893,620,000"
25.Oct.19,"8,243.12",57.32,0.70,"8,150.59","8,249.97","8,150.59","1,911,580,000"
28.Oct.19,"8,325.99",82.87,1.01,"8,285.77","8,335.56","8,285.27","1,959,920,000"
29.Oct.19,"8,276.85",-49.14,-0.59,"8,313.35","8,319.29","8,275.14","1,842,720,000"
30.Oct.19,"8,303.98",27.13,0.33,"8,284.28","8,315.50","8,241.70","1,936,060,000"
31.Oct.19,"8,292.36",-11.62,-0.14,"8,314.38","8,321.80","8,248.81","2,276,140,000"
1.Nov.19,"8,386.40",94.04,1.13,"8,335.05","8,386.75","8,326.56","2,071,350,000"
4.Nov.19,"8,433.20",46.80,0.56,"8,445.50","8,451.37","8,421.30","2,166,830,000"
5.Nov.19,"8,434.68",1.48,0.02,"8,446.62","8,457.39","8,421.05","2,327,420,000"
6.Nov.19,"8,410.63",-24.05,-0.29,"8,426.57","8,426.57","8,379.33","2,342,570,000"
7.Nov.19,"8,434.52",23.89,0.28,"8,455.11","8,483.16","8,415.87","2,403,680,000"
8.Nov.19,"8,475.31",40.79,0.48,"8,422.67","8,475.57","8,405.89","1,982,140,000"
11.Nov.19,"8,464.28",-11.03,-0.13,"8,431.26","8,467.29","8,425.48","1,719,300,000"
12.Nov.19,"8,486.09",21.81,0.26,"8,471.07","8,514.84","8,462.99","2,001,440,000"
13.Nov.19,"8,482.10",-3.99,-0.05,"8,455.02","8,496.90","8,451.34","2,180,010,000"
14.Nov.19,"8,479.02",-3.08,-0.04,"8,461.06","8,485.36","8,441.58","2,113,840,000"
15.Nov.19,"8,540.83",61.81,0.73,"8,524.48","8,540.83","8,506.80","2,199,480,000"
18.Nov.19,"8,549.94",9.11,0.11,"8,529.16","8,559.78","8,503.62","2,053,260,000"
19.Nov.19,"8,570.66",20.72,0.24,"8,578.02","8,589.76","8,536.73","2,094,030,000"
20.Nov.19,"8,526.73",-43.93,-0.51,"8,543.57","8,578.27","8,468.63","2,608,780,000"
21.Nov.19,"8,506.21",-20.52,-0.24,"8,527.87","8,530.73","8,487.29","2,073,720,000"
22.Nov.19,"8,519.88",13.67,0.16,"8,530.54","8,535.46","8,477.49","1,885,730,000"
25.Nov.19,"8,632.49",112.61,1.32,"8,559.65","8,633.15","8,559.65","2,262,750,000"
26.Nov.19,"8,647.93",15.44,0.18,"8,635.40","8,659.73","8,625.62","2,439,370,000"
27.Nov.19,"8,705.18",57.25,0.66,"8,669.59","8,705.91","8,662.58","1,748,520,000"
29.Nov.19,"8,665.47",-39.71,-0.46,"8,682.01","8,697.32","8,664.04","1,099,090,000"
2.Dec.19,"8,567.99",-97.48,-1.12,"8,672.84","8,672.84","8,540.16","2,240,300,000"
3.Dec.19,"8,520.64",-47.35,-0.55,"8,460.72","8,523.98","8,435.40","2,318,760,000"
4.Dec.19,"8,566.67",46.03,0.54,"8,557.45","8,584.88","8,552.38","2,158,870,000"
5.Dec.19,"8,570.70",4.03,0.05,"8,587.93","8,588.89","8,541.92","2,133,380,000"
6.Dec.19,"8,656.53",85.83,1.00,"8,634.25","8,665.44","8,630.58","2,057,020,000"
9.Dec.19,"8,621.83",-34.70,-0.40,"8,650.86","8,678.85","8,619.77","2,123,870,000"
10.Dec.19,"8,616.18",-5.65,-0.07,"8,623.56","8,650.76","8,600.82","2,058,760,000"
11.Dec.19,"8,654.05",37.87,0.44,"8,631.12","8,658.48","8,622.36","1,982,080,000"
12.Dec.19,"8,717.32",63.27,0.73,"8,645.36","8,745.82","8,633.60","2,396,400,000"
13.Dec.19,"8,734.88",17.56,0.20,"8,713.91","8,768.87","8,697.58","2,219,630,000"
16.Dec.19,"8,814.23",79.35,0.91,"8,791.31","8,833.45","8,789.77","2,368,050,000"
17.Dec.19,"8,823.36",9.13,0.10,"8,829.47","8,831.99","8,804.60","2,382,450,000"
18.Dec.19,"8,827.74",4.38,0.05,"8,834.65","8,848.76","8,820.42","2,742,330,000"
19.Dec.19,"8,887.22",59.48,0.67,"8,838.97","8,888.13","8,838.97","2,446,890,000"
20.Dec.19,"8,924.96",37.74,0.42,"8,911.84","8,931.91","8,901.87","3,830,200,000"
23.Dec.19,"8,945.65",20.69,0.23,"8,950.20","8,956.64","8,934.55","2,028,670,000"
24.Dec.19,"8,952.88",7.23,0.08,"8,955.01","8,957.12","8,934.36","1,014,530,000"
26.Dec.19,"9,022.39",69.51,0.78,"8,970.21","9,022.46","8,968.46","1,639,960,000"
27.Dec.19,"9,006.62",-15.77,-0.17,"9,049.47","9,052.00","8,987.32","1,833,740,000"
30.Dec.19,"8,945.99",-60.63,-0.67,"9,004.45","9,006.36","8,909.19","2,051,320,000"
31.Dec.19,"8,972.60",26.61,0.30,"8,918.74","8,975.36","8,912.77","2,186,830,000"
2.Jan.20,"9,092.19",119.59,1.33,"9,039.46","9,093.43","9,010.89","2,862,700,000"
3.Jan.20,"9,020.77",-71.42,-0.79,"8,976.43","9,065.76","8,976.43","2,586,520,000"
6.Jan.20,"9,071.47",50.70,0.56,"8,943.50","9,072.41","8,943.50","2,810,450,000"
7.Jan.20,"9,068.58",-2.89,-0.03,"9,076.64","9,091.93","9,042.55","2,381,740,000"
8.Jan.20,"9,129.24",60.66,0.67,"9,068.03","9,168.89","9,059.38","2,472,620,000"
9.Jan.20,"9,203.43",74.19,0.81,"9,202.27","9,215.95","9,158.50","2,540,960,000"
10.Jan.20,"9,178.86",-24.57,-0.27,"9,232.95","9,235.20","9,164.66","2,382,900,000"
13.Jan.20,"9,273.93",95.07,1.04,"9,213.72","9,274.49","9,193.06","2,536,820,000"
14.Jan.20,"9,251.33",-22.60,-0.24,"9,270.61","9,298.33","9,226.49","2,553,160,000"
15.Jan.20,"9,258.70",7.37,0.08,"9,253.76","9,298.82","9,231.14","2,443,220,000"
16.Jan.20,"9,357.13",98.43,1.06,"9,313.45","9,357.92","9,301.32","2,312,110,000"
17.Jan.20,"9,388.94",31.81,0.34,"9,392.37","9,393.48","9,346.81","2,542,540,000"
21.Jan.20,"9,370.81",-18.13,-0.19,"9,361.07","9,397.58","9,350.20","2,686,610,000"
22.Jan.20,"9,383.77",12.96,0.14,"9,413.61","9,439.29","9,375.13","2,454,580,000"
23.Jan.20,"9,402.48",18.71,0.20,"9,377.72","9,409.20","9,334.13","2,465,850,000"
24.Jan.20,"9,314.91",-87.57,-0.93,"9,446.21","9,451.43","9,273.23","2,622,970,000"
27.Jan.20,"9,139.31",-175.60,-1.89,"9,092.46","9,185.45","9,088.04","2,593,910,000"
28.Jan.20,"9,269.68",130.37,1.43,"9,201.82","9,288.87","9,182.33","2,169,020,000"
29.Jan.20,"9,275.16",5.48,0.06,"9,318.26","9,329.12","9,249.04","2,234,620,000"
30.Jan.20,"9,298.93",23.77,0.26,"9,211.15","9,303.00","9,185.18","2,345,370,000"
31.Jan.20,"9,150.94",-147.99,-1.59,"9,324.33","9,324.80","9,123.22","2,696,090,000"
3.Feb.20,"9,273.40",122.46,1.34,"9,190.72","9,299.85","9,188.55","2,427,320,000"
4.Feb.20,"9,467.97",194.57,2.10,"9,398.39","9,485.38","9,374.05","2,447,340,000"
5.Feb.20,"9,508.68",40.71,0.43,"9,574.10","9,574.94","9,454.93","2,470,240,000"
6.Feb.20,"9,572.15",63.47,0.67,"9,540.98","9,575.66","9,505.68","2,313,860,000"
7.Feb.20,"9,520.51",-51.64,-0.54,"9,526.64","9,570.09","9,496.53","2,243,720,000"
10.Feb.20,"9,628.39",107.88,1.13,"9,493.63","9,628.66","9,493.63","2,187,520,000"
11.Feb.20,"9,638.94",10.55,0.11,"9,680.89","9,714.74","9,617.21","2,450,070,000"
12.Feb.20,"9,725.96",87.02,0.90,"9,688.60","9,728.77","9,666.69","2,366,510,000"
13.Feb.20,"9,711.97",-13.99,-0.14,"9,657.04","9,748.32","9,650.02","2,254,870,000"
14.Feb.20,"9,731.18",19.21,0.20,"9,728.90","9,746.36","9,693.05","2,226,720,000"
18.Feb.20,"9,732.74",1.56,0.02,"9,679.04","9,747.68","9,675.80","2,279,420,000"
19.Feb.20,"9,817.18",84.44,0.87,"9,782.81","9,838.37","9,777.10","2,470,860,000"
20.Feb.20,"9,750.97",-66.21,-0.67,"9,799.20","9,820.86","9,636.94","2,745,730,000"
21.Feb.20,"9,576.59",-174.38,-1.79,"9,708.01","9,715.95","9,542.33","2,750,160,000"
24.Feb.20,"9,221.28",-355.31,-3.71,"9,188.44","9,322.88","9,166.01","3,188,590,000"
25.Feb.20,"8,965.61",-255.67,-2.77,"9,301.20","9,315.26","8,940.49","3,595,520,000"
26.Feb.20,"8,980.78",15.17,0.17,"9,011.55","9,148.32","8,927.80","3,587,950,000"
27.Feb.20,"8,566.48",-414.30,-4.61,"8,744.03","8,904.11","8,562.05","4,559,900,000"
28.Feb.20,"8,567.37",0.89,0.01,"8,269.74","8,591.82","8,264.16","5,320,020,000"
2.Mar.20,"8,952.17",384.80,4.49,"8,667.14","8,952.81","8,543.35","4,249,020,000"
